,v0,v1,v2,v3,v4,v5,v6,v7,v8,v9,v10,v11,v12,v13,v14,v15,v16,v17,v18,v19,v20,v21,v22,v23,v24,v25,v26,v27,v28,v29,v30,v31,v32,v33,v34,v35,v36,tcs37,tcs38,tcs39,tcs40,tcs41,tcs42,tc43,tc44,tc45,tc46,tc47,tc48,tc49,tc50,tc51,tc52,tc53,dv54,ae55,ae56,ae57,ae58,ae59,ae60,ae61,ae62,ae63,ae64,ae65,ae66,ae67,ae68,d69,d70
2886,0.0,417067.81,91.0,9.0,2.0,6462775.859999999,9312203.53,0.0,0.0,12.0,569.0,6.0,4035281.67,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,1388.0,7.0217039096365035,100.0,0.0,0.0,0.0,0.0,166,30.0,92.0,30.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
318,0.0,14119.88,100.0,0.0,0.0,2771532101.57,31572248.71,0.0,10000000.0,54.0,649.0,6.0,668810.67,0.0,0.0,0.0,0.0,0.0,5477.45,45577.47,0.0,0.0,0.0,28343988.986999996,10489732.49,10.0,810.0,6.593533775786156,0.0,0.0,0.0,0.0,0.0,7,31.0,1.0,31.0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
1511,0.0,4044542.38,100.0,0.0,7.0,9749823.449999997,378092.1,0.0,0.0,22.0,659.0,6.0,885166.15,0.0,0.0,1970.0,1970.0,0.0,0.0,0.0,0.0,0.0,0.0,290866.26999999996,35601.6,10.0,0.0,1.0881322668240285,0.0,100.0,0.0,0.0,0.0,160,31.0,93.0,31.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
894,0.0,25201.01,100.0,0.0,0.0,23764230.24,8629063.68,0.0,4500000.0,28.0,775.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,712.0,1.188471646517236,0.0,0.0,0.0,0.0,0.0,443,31.0,1.0,31.0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2284,0.0,709512.07,100.0,0.0,14.0,81883752.37,0.0,2526.33,6670309.65,18.0,286.0,6.0,2466667.41,0.0,0.0,0.0,0.0,12.0,21669.0,992231.66,86865.57999999999,1.0,26.0,32526.25,5962204.4799999995,22.0,425.0,-1.5759298440534686,0.0,0.0,27.0,0.0,100.0,217,31.0,32.0,31.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1041,0.0,7260.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,29.0,0.0,0.0,29.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-3.0,0.0,100.0,0.0,0.0,0.0,367,-3.0,-3.0,-3.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
135,0.0,9779141.87,100.0,0.0,6.0,26858436.490000002,420938.93,0.0,9000000.0,11.0,805.0,6.0,269662.85,0.0,0.0,0.0,0.0,0.0,0.0,604199.98,0.0,0.0,0.0,19852663.824,2616523.5800000005,0.0,19.0,-0.6436167652672036,0.0,0.0,0.0,0.0,0.0,597,30.0,123.0,30.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2181,0.0,6692133.13,100.0,0.0,7.0,11809506.040000001,395427.48,0.0,0.0,11.0,683.0,6.0,277878.62,359.0,0.0,0.0,359.0,0.0,0.0,604199.98,0.0,0.0,0.0,6277092.466,2507656.69,0.0,8.0,-0.6734693877551008,0.0,100.0,0.0,0.0,0.0,444,30.0,62.0,30.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
458,0.0,0.0,100.0,0.0,1.0,134669792.76,19342093.95,0.0,10000000.0,21.0,611.0,6.0,18938626.259999998,0.0,0.0,0.0,0.0,0.0,0.0,62100.22,0.0,0.0,1.0,74985.35800000001,0.0,14.0,314.0,-0.16775129397647026,0.0,0.0,1.0,0.0,100.0,0,59.0,29.0,59.0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1544,0.0,75848.8,100.0,0.0,0.0,2776.82,14436422.12,0.0,0.0,27.0,643.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,46006224.783,1942890.9800000002,0.0,1265.0,6.701573553909091,0.0,0.0,0.0,0.0,0.0,784,31.0,1.0,31.0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
2077,0.0,1820329.01,18.0,82.0,3.0,13030755.610000001,0.0,0.0,0.0,23.0,691.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,105000.0,0.0,0.0,1.0,18599.124,11286240.66,0.0,309.0,-1.0788644731467438,0.0,0.0,1.0,0.0,100.0,261,31.0,154.0,31.0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2505,0.0,195126.31,100.0,0.0,0.0,1013265.18,0.0,0.0,689792.06,9.0,713.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,35.0,-0.7372045097965318,0.0,0.0,0.0,0.0,0.0,368,28.0,1.0,28.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
1231,0.0,4728677.07,100.0,0.0,5.0,27254038.859999996,0.0,0.0,0.0,24.0,607.0,6.0,535384.2,0.0,0.0,1188.0,1188.0,0.0,0.0,0.0,0.0,0.0,0.0,40463.663,13761248.07,0.0,388.0,2.3500641208133493,0.0,100.0,0.0,0.0,0.0,786,31.0,32.0,31.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
377,0.0,0.0,100.0,0.0,0.0,2023530.76,3526030.56,0.0,1821177.68,25.0,755.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,1176.46,24766.32,0.0,3.0,1.0,13918.305999999999,0.0,11.0,470.0,0.13374857664689,0.0,0.0,4.0,100.0,0.0,25,31.0,1.0,31.0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1085,0.0,282899.19,100.0,0.0,0.0,12386.9,703461.74,0.0,0.0,4.0,758.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,70541.23000000001,0.0,0.0,0.0,9322829.401,100321.2,21.0,163.0,1.679701729261227,0.0,0.0,0.0,0.0,0.0,499,30.0,1.0,30.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0
718,0.0,3240149.04,100.0,0.0,1.0,25948921.600000005,0.0,0.0,0.0,24.0,701.0,6.0,473499.9,0.0,0.0,1188.0,1188.0,0.0,0.0,0.0,0.0,0.0,0.0,107280.975,9526795.440000001,0.0,322.0,1.76799314843396,0.0,100.0,0.0,0.0,0.0,694,31.0,62.0,31.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
2441,0.0,1443163.9,100.0,0.0,5.0,9207737.97,169933.88,0.0,0.0,11.0,578.0,6.0,0.0,0.0,75.0,0.0,75.0,0.0,0.0,604199.98,0.0,0.0,2.0,5085085.206,24641.06,0.0,8.0,4.131377551020423,0.0,100.0,2.0,0.0,100.0,262,31.0,1.0,31.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1352,0.0,5196335.56,100.0,0.0,5.0,27254038.859999996,0.0,0.0,0.0,24.0,607.0,6.0,535384.2,0.0,0.0,1188.0,1188.0,0.0,0.0,0.0,0.0,0.0,0.0,40463.663,13761248.07,0.0,388.0,2.3500641208133493,0.0,100.0,0.0,0.0,0.0,786,31.0,32.0,31.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
2806,0.0,43821.1,28.0,72.0,0.0,23272513.87,4354870.76,0.0,7999999.6,23.0,797.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,617706.1300000001,0.0,10.0,182.0,-0.24319500500616975,0.0,0.0,0.0,0.0,0.0,858,28.0,1.0,28.0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2632,0.0,885534.97,100.0,0.0,7.0,8901515.37,1544370.96,0.0,0.0,15.0,626.0,6.0,4739953.89,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,154360.44,89.0,0.0,262.0,-1.2590073916091618,0.0,0.0,0.0,0.0,0.0,181,31.0,123.0,31.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1017,0.0,4673.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34.0,-0.3390123582362832,0.0,0.0,0.0,0.0,0.0,64,-3.0,-3.0,-3.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
662,0.0,9289679.63,100.0,0.0,6.0,29915184.240000002,193027.15,0.0,4000000.0,11.0,585.0,6.0,3106191.1500000004,85.0,0.0,0.0,85.0,0.0,0.0,604199.98,0.0,0.0,0.0,32223026.918,1796727.97,14.0,18.0,-1.9359432246445192,0.0,100.0,0.0,0.0,0.0,779,31.0,1.0,31.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2811,0.0,104207.83,100.0,0.0,0.0,75155441.19,4211350.0,0.0,6240000.0,17.0,727.0,6.0,0.0,39.0,0.0,0.0,39.0,0.0,0.0,0.0,0.0,0.0,0.0,325907.70399999997,20761834.64,10.0,1020.0,-0.6337438725153426,0.0,100.0,0.0,0.0,0.0,160,28.0,1.0,28.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
440,0.0,9203998.22,100.0,0.0,6.0,22458810.95,414736.6,0.0,9000000.0,11.0,663.0,6.0,92842.38,0.0,0.0,0.0,0.0,0.0,0.0,604199.98,0.0,0.0,0.0,17850922.664,2616523.5800000005,0.0,19.0,1.1933320157957006,0.0,0.0,0.0,0.0,0.0,567,31.0,93.0,31.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2794,0.0,122191.06,100.0,0.0,0.0,7158216.279999999,6662731.23,0.0,0.0,18.0,729.0,6.0,0.0,29.0,0.0,0.0,29.0,0.0,12433.44,0.0,0.0,0.0,0.0,0.0,0.0,8.0,698.0,-1.3816040739280204,0.0,100.0,0.0,0.0,0.0,11,30.0,1.0,30.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
1802,0.0,9708924.69,100.0,0.0,1.0,30436207.85,0.0,0.0,0.0,24.0,805.0,6.0,116219.25,0.0,0.0,1188.0,1188.0,0.0,0.0,0.0,0.0,0.0,0.0,30846.513,15876125.6,0.0,540.0,-1.2388520825695495,0.0,100.0,0.0,0.0,0.0,937,30.0,152.0,30.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
1563,0.0,110075.55,100.0,0.0,0.0,7563520.13,63169485.76,0.0,0.0,68.0,779.0,6.0,6903942.07,0.0,0.0,0.0,0.0,0.0,0.0,113453.17,0.0,0.0,0.0,61122338.606,6614826.3100000005,24.0,997.0,4.0565314908308086,0.0,0.0,0.0,0.0,0.0,200,182.0,152.0,182.0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
1314,0.0,0.0,100.0,0.0,1.0,16634440.630000003,532556.0,0.0,3560677.2,35.0,751.0,6.0,0.0,0.0,0.0,3306.0,0.0,1.0,1555.0,0.0,1555.0,1.0,0.0,0.0,0.0,1.0,174.0,-1.325621340330546,100.0,0.0,1.0,100.0,0.0,28,31.0,62.0,31.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
408,0.0,8344.76,100.0,0.0,5.0,13268790.34,406462.5,0.0,4590000.0,14.0,610.0,6.0,0.0,0.0,54.0,0.0,54.0,0.0,0.0,8471.93,0.0,0.0,0.0,1784812.867,5450.089999999999,5.0,353.0,5.422324873051226,0.0,100.0,0.0,0.0,0.0,235,31.0,1.0,31.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
996,0.0,73001.9,100.0,0.0,1.0,27882499.55,37751176.05,0.0,0.0,46.0,551.0,6.0,0.0,0.0,0.0,2725.0,2725.0,0.0,0.0,427309.04000000004,0.0,0.0,0.0,54388739.332,0.0,33.0,2657.0,3.852590996595434,0.0,100.0,0.0,0.0,0.0,126,151.0,213.0,151.0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
118,0.0,5743636.91,100.0,0.0,5.0,27736576.679999996,0.0,0.0,0.0,24.0,795.0,6.0,544547.61,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22218.143,12024823.84,0.0,555.0,0.06259289505762444,0.0,0.0,0.0,0.0,0.0,846,31.0,92.0,31.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
2466,0.0,2573730.8,70.0,30.0,3.0,169244638.44,2626678.75,0.0,8000000.0,17.0,628.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19869966.315999996,59532085.141,9.0,731.0,-0.9450574142362544,0.0,0.0,0.0,0.0,0.0,98,28.0,60.0,28.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
988,0.0,1080840.87,0.0,100.0,21.0,787618.45,0.0,0.0,0.0,10.0,316.0,6.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,280067.44,128377.71,0.0,23.0,5344.279,0.0,0.0,6.0,-0.54323380741228,0.0,0.0,23.0,0.0,100.0,311,31.0,154.0,31.0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
2159,0.0,48050.1,100.0,0.0,0.0,2000493.6600000001,0.0,0.0,1386991.52,6.0,674.0,6.0,0.0,0.0,0.0,5561.0,5561.0,0.0,0.0,1464.0,0.0,0.0,0.0,0.0,0.0,3.0,146.0,-1.6934677619262994,0.0,100.0,0.0,0.0,0.0,65,90.0,60.0,90.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
213,0.0,3240149.04,100.0,0.0,1.0,25948921.600000005,0.0,0.0,0.0,24.0,701.0,6.0,473499.9,0.0,0.0,1188.0,1188.0,0.0,0.0,0.0,0.0,0.0,0.0,107280.975,9526795.440000001,0.0,322.0,1.76799314843396,0.0,100.0,0.0,0.0,0.0,694,31.0,62.0,31.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
308,0.0,4030269.1,100.0,0.0,7.0,9749823.449999997,378092.1,0.0,0.0,22.0,659.0,6.0,885166.15,0.0,0.0,1970.0,1970.0,0.0,0.0,0.0,0.0,0.0,0.0,290866.26999999996,35601.6,10.0,0.0,1.0881322668240285,0.0,100.0,0.0,0.0,0.0,160,31.0,93.0,31.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
2102,0.0,173215.44,100.0,0.0,0.0,1013265.18,0.0,0.0,689792.06,9.0,707.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,35.0,-0.7372045097965318,0.0,0.0,0.0,0.0,0.0,340,31.0,1.0,31.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
1391,0.0,0.0,100.0,0.0,0.0,7962802.34,152775.0,0.0,0.0,15.0,594.0,6.0,0.0,152.0,0.0,0.0,152.0,20.0,60954.17999999999,7087.08,60954.17999999999,20.0,3.0,63463.346,13143755.65,0.0,298.0,-1.2397414851604431,0.0,100.0,23.0,100.0,0.0,229,31.0,1.0,31.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
1580,0.0,5727304.87,100.0,0.0,5.0,33084267.45,0.0,0.0,0.0,24.0,803.0,6.0,415224.89,0.0,0.0,1188.0,1188.0,0.0,0.0,0.0,0.0,0.0,0.0,16292.585,15094391.059999999,0.0,613.0,-0.642603537839324,0.0,100.0,0.0,0.0,0.0,907,31.0,153.0,31.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
1186,0.0,1039139.18,100.0,0.0,0.0,4755773.0,0.0,0.0,4280195.7,16.0,755.0,6.0,0.0,0.0,0.0,52479.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100044.54,3.0,8.0,-1.7534598268864001,100.0,0.0,0.0,0.0,0.0,76,28.0,1.0,28.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2578,0.0,10498180.01,100.0,0.0,5.0,29596681.95,186964.54,0.0,4500000.0,11.0,649.0,6.0,3219970.31,0.0,0.0,0.0,0.0,0.0,0.0,604199.98,0.0,0.0,0.0,25190001.07,2559635.98,8.0,18.0,-1.9703716686214023,0.0,0.0,0.0,0.0,0.0,720,31.0,1.0,31.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
751,0.0,16614.1,100.0,0.0,12.0,10547954.57,1383474.59,0.0,5977000.0,15.0,741.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,657748.0140000001,32029.43,11.0,18.0,2.1666666666666803,0.0,0.0,0.0,0.0,0.0,447,31.0,152.0,31.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2756,0.0,224177.7,100.0,0.0,3.0,11380521.77,536084.51,0.0,5080572.8,9.0,564.0,6.0,0.0,0.0,2243.0,0.0,2243.0,0.0,0.0,52547.920000000006,0.0,0.0,0.0,1460308.7719999999,0.0,19.0,68.0,-1.729257265305987,0.0,100.0,0.0,0.0,0.0,177,30.0,31.0,30.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
3,0.0,11432136.08,78.0,22.0,0.0,30919518.890000004,0.0,0.0,7972827.7,24.0,798.0,6.0,198369.72,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27599.541999999998,17883223.07,6.0,325.0,-1.4178283559325178,0.0,0.0,0.0,0.0,0.0,1090,30.0,1.0,30.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
2402,0.0,1080840.87,0.0,100.0,21.0,787618.45,0.0,0.0,0.0,10.0,316.0,6.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,280067.44,128377.71,0.0,23.0,5344.279,0.0,0.0,6.0,-0.54323380741228,0.0,0.0,23.0,0.0,100.0,311,31.0,154.0,31.0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
2474,0.0,815048.44,91.0,9.0,2.0,6462775.859999999,9312203.53,0.0,0.0,12.0,569.0,6.0,4035281.67,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,1388.0,7.0217039096365035,100.0,0.0,0.0,0.0,0.0,166,30.0,92.0,30.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2158,0.0,38421.6,100.0,0.0,0.0,88518167.26,67434.02,0.0,0.0,45.0,790.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7788.0,0.0,0.0,0.0,76277.14199999999,0.0,13.0,865.0,0.6716396624801999,0.0,0.0,0.0,0.0,0.0,234,28.0,1.0,28.0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2253,0.0,4954467.48,100.0,0.0,9.0,8103149.86,375700.0,0.0,0.0,22.0,646.0,6.0,210605.33,0.0,0.0,1970.0,1970.0,0.0,0.0,0.0,0.0,0.0,0.0,290866.26999999996,34344.33,14.0,0.0,0.20355326719836464,0.0,100.0,0.0,0.0,0.0,219,31.0,32.0,31.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
1989,0.0,0.1,100.0,0.0,0.0,81747810.62,42822327.36,0.0,10000000.0,69.0,570.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,747522.02,0.0,14.0,1705.0,-0.9076985815800684,0.0,0.0,0.0,0.0,0.0,113,31.0,1.0,31.0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
1586,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12,-3.0,-3.0,-3.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
2824,0.0,76375.49,100.0,0.0,0.0,258635781.48000002,10464388.19,0.0,0.0,29.0,606.0,6.0,258609957.63,0.0,0.0,0.0,0.0,0.0,100847.83,0.0,0.0,2.0,0.0,118942137.49700001,365226.68000000005,0.0,13984.0,0.39706363235408304,0.0,0.0,2.0,100.0,0.0,769,31.0,1.0,31.0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
559,0.0,125385.07,100.0,0.0,0.0,0.0,15376806.58,0.0,0.0,27.0,809.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,44327758.075,1823576.15,0.0,1264.0,6.748237278295784,0.0,0.0,0.0,0.0,0.0,814,30.0,1.0,30.0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
2195,1230000.0,10654814.06,78.0,22.0,0.0,32533706.43,0.0,0.0,7972827.7,24.0,796.0,6.0,176553.81,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27599.541999999998,17728602.41,7.0,325.0,-1.543856499327159,0.0,0.0,0.0,0.0,0.0,1121,31.0,1.0,31.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
1666,0.0,10078899.35,100.0,0.0,6.0,26858436.490000002,420938.93,0.0,9000000.0,11.0,805.0,6.0,269662.85,0.0,0.0,0.0,0.0,0.0,0.0,604199.98,0.0,0.0,0.0,19852663.824,2616523.5800000005,0.0,19.0,-0.6436167652672036,0.0,0.0,0.0,0.0,0.0,597,30.0,123.0,30.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2296,0.0,6543945.31,100.0,0.0,5.0,26936569.639999993,0.0,0.0,0.0,24.0,797.0,6.0,469843.19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22218.143,13381237.059999999,0.0,585.0,-0.7911893275870407,0.0,0.0,0.0,0.0,0.0,876,30.0,122.0,30.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
2755,0.0,1505910.93,70.0,30.0,3.0,169244638.44,2626678.75,0.0,8000000.0,17.0,628.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19869966.315999996,59532085.141,9.0,731.0,-0.9450574142362544,0.0,0.0,0.0,0.0,0.0,98,28.0,60.0,28.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
2681,0.0,24922.1,100.0,0.0,0.0,2536562.09,300000.0,0.0,2250000.0,22.0,812.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,911.0,-1.3900359381558745,0.0,0.0,0.0,0.0,0.0,272,30.0,1.0,30.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1015,0.0,0.0,100.0,0.0,0.0,31610655.900000002,19991875.25,0.0,0.0,45.0,789.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,490792.94800000003,0.0,7.0,277.0,-1.653499420612931,0.0,0.0,0.0,0.0,0.0,13,91.0,62.0,91.0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
